EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,City,County,State,ZipCode
W-31051,Rain,Light,2017-05-19 05:59:00,2017-05-19 06:19:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31052,Rain,Moderate,2017-05-19 06:19:00,2017-05-19 07:06:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31053,Rain,Light,2017-05-19 07:06:00,2017-05-19 08:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31054,Rain,Moderate,2017-05-19 08:54:00,2017-05-19 09:05:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31055,Rain,Light,2017-05-19 09:05:00,2017-05-19 09:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31056,Rain,Light,2017-05-19 21:30:00,2017-05-19 22:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31057,Rain,Light,2017-05-20 04:54:00,2017-05-20 08:22:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31058,Rain,Light,2017-05-20 14:54:00,2017-05-20 15:09:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31059,Rain,Light,2017-05-22 16:54:00,2017-05-22 17:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31060,Rain,Light,2017-05-22 21:52:00,2017-05-22 22:15:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31061,Rain,Moderate,2017-05-22 22:15:00,2017-05-22 23:04:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31062,Rain,Light,2017-05-22 23:04:00,2017-05-22 23:17:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31063,Rain,Light,2017-05-22 23:54:00,2017-05-23 00:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31064,Rain,Light,2017-05-23 02:54:00,2017-05-23 03:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31065,Rain,Light,2017-05-23 04:52:00,2017-05-23 05:05:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31066,Rain,Light,2017-05-23 13:54:00,2017-05-23 14:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31067,Rain,Light,2017-05-23 21:54:00,2017-05-23 22:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31068,Rain,Light,2017-05-24 00:44:00,2017-05-24 00:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31069,Rain,Moderate,2017-05-24 00:54:00,2017-05-24 01:17:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31070,Rain,Light,2017-05-24 01:17:00,2017-05-24 01:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31071,Rain,Light,2017-05-26 09:17:00,2017-05-26 10:38:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31072,Rain,Light,2017-05-27 18:14:00,2017-05-27 19:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31073,Rain,Light,2017-05-27 20:45:00,2017-05-27 20:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31074,Rain,Light,2017-05-27 22:54:00,2017-05-27 23:46:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31075,Rain,Light,2017-06-01 09:54:00,2017-06-01 14:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31076,Rain,Light,2017-06-02 01:54:00,2017-06-02 02:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31077,Rain,Light,2017-06-04 17:26:00,2017-06-04 17:48:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31078,Rain,Moderate,2017-06-04 17:48:00,2017-06-04 17:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31079,Fog,Severe,2017-06-04 17:54:00,2017-06-04 18:07:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31080,Rain,Heavy,2017-06-04 18:07:00,2017-06-04 19:43:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31081,Rain,Light,2017-06-04 19:43:00,2017-06-04 20:40:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31082,Fog,Severe,2017-06-05 08:49:00,2017-06-05 11:44:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31083,Cold,Severe,2017-06-08 15:54:00,2017-06-08 16:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31084,Rain,Light,2017-06-14 12:54:00,2017-06-14 13:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31085,Rain,Light,2017-06-15 05:54:00,2017-06-15 06:13:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31086,Rain,Light,2017-06-15 06:25:00,2017-06-15 07:43:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31087,Rain,Light,2017-06-16 03:30:00,2017-06-16 03:45:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31088,Rain,Moderate,2017-06-16 03:45:00,2017-06-16 04:01:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31089,Rain,Light,2017-06-16 04:01:00,2017-06-16 04:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31090,Rain,Light,2017-06-17 05:14:00,2017-06-17 05:42:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31091,Rain,Light,2017-06-17 05:54:00,2017-06-17 06:43:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31092,Rain,Moderate,2017-06-17 06:43:00,2017-06-17 06:45:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31093,Rain,Heavy,2017-06-17 06:45:00,2017-06-17 06:52:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31094,Fog,Severe,2017-06-17 06:52:00,2017-06-17 07:01:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31095,Rain,Moderate,2017-06-17 07:01:00,2017-06-17 07:49:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31096,Precipitation,UNK,2017-06-17 07:49:00,2017-06-17 08:01:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31097,Rain,Light,2017-06-18 02:52:00,2017-06-18 03:20:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31098,Rain,Moderate,2017-06-18 03:20:00,2017-06-18 04:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31099,Rain,Light,2017-06-18 06:54:00,2017-06-18 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31100,Rain,Moderate,2017-06-18 07:54:00,2017-06-18 08:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31101,Rain,Light,2017-06-25 21:54:00,2017-06-25 22:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31102,Rain,Light,2017-06-26 15:54:00,2017-06-26 16:17:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31103,Rain,Light,2017-06-26 17:17:00,2017-06-26 18:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31104,Rain,Light,2017-06-27 00:54:00,2017-06-27 01:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31105,Rain,Light,2017-06-29 08:36:00,2017-06-29 08:51:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31106,Rain,Light,2017-06-29 08:54:00,2017-06-29 09:24:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31107,Rain,Light,2017-06-29 10:37:00,2017-06-29 10:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31108,Rain,Light,2017-06-29 12:54:00,2017-06-29 13:27:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31109,Rain,Moderate,2017-06-29 13:27:00,2017-06-29 13:31:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31110,Rain,Heavy,2017-06-29 13:31:00,2017-06-29 13:59:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31111,Rain,Light,2017-06-29 13:59:00,2017-06-29 14:20:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31112,Rain,Moderate,2017-06-29 14:20:00,2017-06-29 15:10:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31113,Rain,Light,2017-06-29 15:10:00,2017-06-29 15:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31114,Rain,Moderate,2017-06-29 15:54:00,2017-06-29 15:59:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31115,Rain,Light,2017-06-29 15:59:00,2017-06-29 16:11:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31116,Rain,Moderate,2017-06-29 16:11:00,2017-06-29 17:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31117,Rain,Light,2017-06-29 18:52:00,2017-06-29 19:31:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31118,Rain,Light,2017-06-29 19:54:00,2017-06-29 20:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31119,Rain,Light,2017-06-29 23:54:00,2017-06-30 00:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31120,Rain,Light,2017-06-30 03:52:00,2017-06-30 05:33:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31121,Rain,Light,2017-06-30 05:41:00,2017-06-30 06:56:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31122,Rain,Moderate,2017-06-30 06:56:00,2017-06-30 07:05:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31123,Rain,Heavy,2017-06-30 07:05:00,2017-06-30 08:29:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31124,Rain,Light,2017-06-30 08:29:00,2017-06-30 10:36:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31125,Rain,Moderate,2017-06-30 10:36:00,2017-06-30 11:20:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31126,Rain,Light,2017-06-30 11:20:00,2017-06-30 11:38:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31127,Rain,Light,2017-07-03 22:54:00,2017-07-04 00:31:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31128,Rain,Moderate,2017-07-04 00:31:00,2017-07-04 01:01:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31129,Rain,Light,2017-07-04 01:01:00,2017-07-04 01:16:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31130,Rain,Light,2017-07-04 13:34:00,2017-07-04 14:05:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31131,Rain,Moderate,2017-07-04 14:05:00,2017-07-04 14:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31132,Fog,Severe,2017-07-04 14:08:00,2017-07-04 14:34:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31133,Rain,Heavy,2017-07-04 14:34:00,2017-07-04 15:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31134,Rain,Light,2017-07-04 15:08:00,2017-07-04 15:20:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31135,Rain,Moderate,2017-07-04 15:20:00,2017-07-04 15:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31136,Rain,Heavy,2017-07-04 15:54:00,2017-07-04 16:23:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31137,Rain,Light,2017-07-04 16:23:00,2017-07-04 16:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31138,Rain,Moderate,2017-07-04 16:54:00,2017-07-04 17:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31139,Rain,Light,2017-07-04 18:54:00,2017-07-04 20:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31140,Fog,Moderate,2017-07-05 04:54:00,2017-07-05 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31141,Rain,Light,2017-07-13 11:44:00,2017-07-13 12:20:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31142,Rain,Light,2017-07-13 12:54:00,2017-07-13 14:40:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31143,Rain,Light,2017-07-13 23:22:00,2017-07-14 00:11:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31144,Rain,Light,2017-07-14 02:33:00,2017-07-14 03:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31145,Rain,Heavy,2017-07-14 03:25:00,2017-07-14 03:56:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31146,Rain,Moderate,2017-07-14 03:56:00,2017-07-14 04:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31147,Rain,Heavy,2017-07-14 04:25:00,2017-07-14 05:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31148,Rain,Light,2017-07-19 15:32:00,2017-07-19 16:33:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31149,Rain,Light,2017-07-23 03:15:00,2017-07-23 04:37:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31150,Rain,Moderate,2017-07-23 04:37:00,2017-07-23 05:02:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31151,Rain,Light,2017-07-23 05:02:00,2017-07-23 05:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31152,Rain,Moderate,2017-07-23 05:25:00,2017-07-23 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31153,Rain,Light,2017-07-26 17:54:00,2017-07-26 20:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31154,Rain,Light,2017-07-26 23:54:00,2017-07-27 01:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31155,Rain,Light,2017-07-27 02:10:00,2017-07-27 02:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31156,Rain,Moderate,2017-07-27 02:54:00,2017-07-27 03:45:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31157,Rain,Heavy,2017-07-27 03:45:00,2017-07-27 04:02:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31158,Rain,Light,2017-07-27 04:02:00,2017-07-27 04:28:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31159,Rain,Heavy,2017-07-27 04:28:00,2017-07-27 05:11:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31160,Rain,Light,2017-07-27 05:11:00,2017-07-27 06:22:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31161,Rain,Light,2017-07-27 06:54:00,2017-07-27 07:34:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31162,Rain,Moderate,2017-07-27 07:34:00,2017-07-27 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31163,Rain,Heavy,2017-07-27 07:54:00,2017-07-27 09:07:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31164,Rain,Light,2017-07-27 09:07:00,2017-07-27 09:26:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31165,Rain,Moderate,2017-07-27 09:26:00,2017-07-27 10:10:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31166,Rain,Light,2017-07-27 10:10:00,2017-07-27 10:29:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31167,Rain,Moderate,2017-07-27 10:29:00,2017-07-27 10:59:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31168,Rain,Light,2017-07-27 10:59:00,2017-07-27 11:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31169,Rain,Moderate,2017-07-27 11:08:00,2017-07-27 11:40:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31170,Precipitation,UNK,2017-07-27 11:40:00,2017-07-27 12:22:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31171,Cold,Severe,2017-07-27 14:14:00,2017-07-27 18:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31172,Cold,Severe,2017-07-27 19:01:00,2017-07-27 19:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31173,Rain,Light,2017-07-31 21:47:00,2017-07-31 22:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31174,Fog,Severe,2017-08-01 09:02:00,2017-08-01 09:48:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31175,Fog,Severe,2017-08-01 10:11:00,2017-08-01 10:42:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31176,Rain,Light,2017-08-05 14:54:00,2017-08-05 15:36:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31177,Rain,Moderate,2017-08-05 15:36:00,2017-08-05 16:10:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31178,Rain,Light,2017-08-05 16:10:00,2017-08-05 16:41:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31179,Rain,Moderate,2017-08-05 16:41:00,2017-08-05 17:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31180,Rain,Light,2017-08-05 18:42:00,2017-08-05 19:13:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31181,Rain,Light,2017-08-05 19:22:00,2017-08-05 19:49:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31182,Rain,Light,2017-08-05 20:24:00,2017-08-05 21:57:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31183,Rain,Light,2017-08-05 22:07:00,2017-08-05 22:37:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31184,Rain,Light,2017-08-05 22:45:00,2017-08-05 23:30:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31185,Rain,Moderate,2017-08-05 23:30:00,2017-08-06 00:05:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31186,Rain,Light,2017-08-06 00:05:00,2017-08-06 02:19:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31187,Rain,Moderate,2017-08-06 02:19:00,2017-08-06 02:27:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31188,Rain,Heavy,2017-08-06 02:27:00,2017-08-06 03:03:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31189,Rain,Light,2017-08-06 03:03:00,2017-08-06 03:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31190,Rain,Moderate,2017-08-06 03:25:00,2017-08-06 04:41:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31191,Rain,Heavy,2017-08-06 04:41:00,2017-08-06 05:11:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31192,Rain,Light,2017-08-06 05:11:00,2017-08-06 05:35:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31193,Rain,Moderate,2017-08-06 05:35:00,2017-08-06 06:18:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31194,Rain,Light,2017-08-06 07:17:00,2017-08-06 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31195,Rain,Light,2017-08-09 22:21:00,2017-08-09 22:36:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31196,Rain,Light,2017-08-09 23:29:00,2017-08-10 00:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31197,Rain,Moderate,2017-08-10 09:48:00,2017-08-10 09:57:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31198,Rain,Light,2017-08-10 09:57:00,2017-08-10 10:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31199,Rain,Light,2017-08-11 06:47:00,2017-08-11 07:03:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31200,Rain,Moderate,2017-08-11 07:03:00,2017-08-11 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31201,Precipitation,UNK,2017-08-11 07:54:00,2017-08-11 08:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31202,Rain,Light,2017-08-11 10:54:00,2017-08-11 11:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31203,Rain,Light,2017-08-16 12:46:00,2017-08-16 13:02:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31204,Rain,Moderate,2017-08-16 13:02:00,2017-08-16 13:27:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31205,Rain,Heavy,2017-08-16 13:27:00,2017-08-16 14:25:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31206,Rain,Light,2017-08-16 14:25:00,2017-08-16 14:37:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31207,Rain,Light,2017-08-16 16:32:00,2017-08-16 17:32:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31208,Rain,Light,2017-08-16 23:32:00,2017-08-17 00:37:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31209,Rain,Light,2017-08-17 00:46:00,2017-08-17 02:30:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31210,Rain,Light,2017-08-19 00:26:00,2017-08-19 01:07:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31211,Rain,Light,2017-08-20 11:03:00,2017-08-20 11:38:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31212,Rain,Moderate,2017-08-20 11:38:00,2017-08-20 11:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31213,Rain,Heavy,2017-08-20 11:54:00,2017-08-20 12:00:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31214,Rain,Light,2017-08-20 12:00:00,2017-08-20 13:23:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31215,Rain,Light,2017-08-20 13:54:00,2017-08-20 14:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31216,Rain,Light,2017-08-21 14:54:00,2017-08-21 17:31:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31217,Rain,Light,2017-08-21 20:03:00,2017-08-21 22:35:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31218,Rain,Moderate,2017-08-21 22:35:00,2017-08-21 23:00:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31219,Rain,Light,2017-08-22 02:10:00,2017-08-22 03:33:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31220,Rain,Moderate,2017-08-22 03:33:00,2017-08-22 03:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31221,Rain,Heavy,2017-08-22 03:54:00,2017-08-22 05:02:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31222,Rain,Light,2017-08-22 05:02:00,2017-08-22 05:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31223,Rain,Moderate,2017-08-22 05:08:00,2017-08-22 05:13:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31224,Rain,Heavy,2017-08-22 05:13:00,2017-08-22 06:08:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31225,Rain,Light,2017-08-22 06:08:00,2017-08-22 06:47:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31226,Rain,Moderate,2017-08-22 06:47:00,2017-08-22 06:56:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31227,Rain,Light,2017-08-22 06:56:00,2017-08-22 07:49:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31228,Rain,Moderate,2017-08-22 07:49:00,2017-08-22 07:54:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
W-31229,Rain,Heavy,2017-08-22 07:54:00,2017-08-22 09:02:00,US/Central,39.1209,-94.5972,KMKC,Kansas City,Clay,MO,64116.0
